"","tconst","name","nconst","category","deathYear","knownForTitles","oscar_no","oscar_yr","award","movie","birth_pl","birth_y","titleType","primaryTitle","startYear","genres"
"14367","tt1703750","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans un palais","2002","Comedy,Family,Romance"
"14368","tt1703751","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans un palais 2","2002","Comedy,Family,Romance"
"14369","tt1703752","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans une salle de jeux","2002","Comedy,Family,Romance"
"14370","tt1703753","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","En plein mÃ©nage 2","2002","Comedy,Family,Romance"
"14371","tt1703754","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","En taxi 3","2002","Comedy,Family,Romance"
"14372","tt1703755","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","En vacances","2002","Comedy,Family,Romance"
"14373","tt1703756","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","En voiture 7","2002","Comedy,Family,Romance"
"14374","tt1703757","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Messes basses en cuisine","2002","Comedy,Family,Romance"
"14375","tt1703758","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Messes basses en cuisine 2","2002","Comedy,Family,Romance"
"14376","tt1703759","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","ReÃ§oivent le patron d'Alex","2002","Comedy,Family,Romance"
"14377","tt1703760","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","SoirÃ©e avec les copains et les copines","2002","Comedy,Family,Romance"
"14378","tt1703761","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Vide grenier","2002","Comedy,Family,Romance"
"14379","tt1703762","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Essayent de caser Jeannette","2002","Comedy,Family,Romance"
"14380","tt1703763","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","ReÃ§oivent la belle-mÃ¨re 1","2002","Comedy,Family,Romance"
"14381","tt1703764","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","ReÃ§oivent la belle-mÃ¨re 2","2002","Comedy,Family,Romance"
"14382","tt1703874","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvSeries","Criminal Minds: Suspect Behavior","2011","Action,Adventure,Crime"
"14383","tt1703957","Nicole Kidman","nm0000173","actress","\N","tt0159365,tt0935075,tt0274558,tt0203009","75",2003,"Best actress","The Hours","Australia",1967,"movie","Genius","2016","Biography,Drama"
"14384","tt1703957","Colin Firth","nm0000147","actor","\N","tt2802144,tt1504320,tt0243155,tt1315981","83",2011,"Best actor","The King's Speech","England",1960,"movie","Genius","2016","Biography,Drama"
"14385","tt1704573","Matthew McConaughey","nm0000190","actor","\N","tt1935179,tt0790636,tt1726669,tt1915581","86",2014,"Best actor","Dallas Buyers Club","Texas",1969,"movie","Bernie","2011","Biography,Comedy,Crime"
"14386","tt1704573","Shirley MacLaine","nm0000511","actress","\N","tt0048750,tt0053604,tt0086425,tt0098384","56",1984,"Best actress","Terms of Endearment","Virginia",1934,"movie","Bernie","2011","Biography,Comedy,Crime"
"14387","tt1707136","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Maurice 1","2002","Comedy,Family,Romance"
"14388","tt1707137","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Ã l'Ã®le Maurice 2","2002","Comedy,Family,Romance"
"14389","tt1707138","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Ã l'Ã®le Maurice 3","2002","Comedy,Family,Romance"
"14390","tt1707139","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Ã l'Ã®le Maurice 4","2002","Comedy,Family,Romance"
"14391","tt1707140","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Ã l'Ã®le Maurice 5","2002","Comedy,Family,Romance"
"14392","tt1707141","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Ã la chorale","2002","Comedy,Family,Romance"
"14393","tt1707142","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","ArrivÃ©e Ã  l'Ã®le Maurice","2002","Comedy,Family,Romance"
"14394","tt1707143","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Au club des cÃ©libataires","2003","Comedy,Family,Romance"
"14395","tt1707144","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Au drive-in","2002","Comedy,Family,Romance"
"14396","tt1707145","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Aux toilettes","2002","Comedy,Family,Romance"
"14397","tt1707146","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Canaille 1","2002","Comedy,Family,Romance"
"14398","tt1707147","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Canaille 2","2002","Comedy,Family,Romance"
"14399","tt1707148","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans la cuisine 11","2002","Comedy,Family,Romance"
"14400","tt1707149","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans leur lit 1","2002","Comedy,Family,Romance"
"14401","tt1707150","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans leur lit 2","2002","Comedy,Family,Romance"
"14402","tt1707151","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans leur lit 3","2002","Comedy,Family,Romance"
"14403","tt1707152","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans leur salon 4","2002","Comedy,Family,Romance"
"14404","tt1707153","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","DÃ©part pour l'Ã®le Maurice","2002","Comedy,Family,Romance"
"14405","tt1707154","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","En plein mÃ©nage 1","2002","Comedy,Family,Romance"
"14406","tt1707155","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Font du jogging 2","2002","Comedy,Family,Romance"
"14407","tt1707156","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La rÃ©conciliation","2003","Comedy,Family,Romance"
"14408","tt1707157","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La sÃ©paration 1","2003","Comedy,Family,Romance"
"14409","tt1707158","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La sÃ©paration 4","2003","Comedy,Family,Romance"
"14410","tt1707159","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La sÃ©paration 2","2003","Comedy,Family,Romance"
"14411","tt1707160","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La sÃ©paration 3","2003","Comedy,Family,Romance"
"14412","tt1707161","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La sÃ©paration 5","2003","Comedy,Family,Romance"
"14413","tt1707162","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La sÃ©paration 6","2003","Comedy,Family,Romance"
"14414","tt1707163","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La sÃ©paration 7","2003","Comedy,Family,Romance"
"14415","tt1707164","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","SoirÃ©e romaine","2002","Comedy,Family,Romance"
"14416","tt1707165","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Y a peut-Ãªtre une ouverture","2003","Comedy,Family,Romance"
"14417","tt1707386","Russell Crowe","nm0000128","actor","\N","tt0119488,tt0268978,tt1707386,tt0172495","73",2001,"Best actor","Gladiator","New Zealand",1964,"movie","Les MisÃ©rables","2012","Drama,History,Musical"
"14418","tt1707713","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","Two of a Kind","2011","Action,Adventure,Crime"
"14419","tt1708666","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","Pilot","2011","Comedy,Crime,Drama"
"14420","tt1708735","Jon Voight","nm0000685","actor","\N","tt0068473,tt0089941,tt0118615,tt0064665","51",1979,"Best actor","Coming Home","New York",1938,"tvEpisode","Unveiled","\N","Drama"
"14421","tt1708945","Jeremy Irons","nm0000460","actor","\N","tt0094964,tt0110357,tt2094766,tt2975590","63",1991,"Best actor","Reversal of Fortune","Isle of Wight",1948,"tvEpisode","The Assassin","2011","Crime,Drama,History"
"14422","tt1709203","Art Carney","nm0138770","actor","2003","tt0087262,tt0071598,tt0079219,tt0107362","47",1975,"Best actor","Harry and Tonto","New York",1918,"tvSpecial","At the Movies","1959","Comedy,Music"
"14423","tt1710123","Fredric March","nm0545298","actor","1975","tt0022835,tt0058576,tt0053946,tt0036868","5",1933,"Best actor","Dr. Jekyll and Mr. Hyde","Wisconsin",1897,"tvEpisode","I, Leonardo Da Vinci","1965","Documentary,Family,Reality-TV"
"14424","tt1710219","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Au tribunal","2003","Comedy,Family,Romance"
"14425","tt1710220","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Balade en mongolfiÃ¨re","2003","Comedy,Family,Romance"
"14426","tt1710221","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","En pÃ©niche 1","2003","Comedy,Family,Romance"
"14427","tt1710222","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","En pÃ©niche 2","2003","Comedy,Family,Romance"
"14428","tt1710223","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Escale Ã  Paris 1","2003","Comedy,Family,Romance"
"14429","tt1710224","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Escale Ã  Paris 2","2003","Comedy,Family,Romance"
"14430","tt1710225","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","HÃ©bergÃ©s chez la belle-mÃ¨re 1","2003","Comedy,Family,Romance"
"14431","tt1710226","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","HÃ©bergÃ©s chez la belle-mÃ¨re 2","2003","Comedy,Family,Romance"
"14432","tt1710227","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","HÃ©bergÃ©s chez la belle-mÃ¨re 3","2003","Comedy,Family,Romance"
"14433","tt1710228","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Les retrouvailles 1","2003","Comedy,Family,Romance"
"14434","tt1710229","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Les retrouvailles 2","2003","Comedy,Family,Romance"
"14435","tt1710230","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Sortie au cinÃ©ma","2003","Comedy,Family,Romance"
"14436","tt1710231","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Week-end en chÃ¢teau 1","2003","Comedy,Family,Romance"
"14437","tt1710232","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Week-end en chÃ¢teau 2","2003","Comedy,Family,Romance"
"14438","tt1711318","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Chez le bijoutier","2003","Comedy,Family,Romance"
"14439","tt1711319","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Chez le psy","2003","Comedy,Family,Romance"
"14440","tt1711320","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 1","2003","Comedy,Family,Romance"
"14441","tt1711321","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 2","2003","Comedy,Family,Romance"
"14442","tt1711322","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 3","2003","Comedy,Family,Romance"
"14443","tt1711323","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 4","2003","Comedy,Family,Romance"
"14444","tt1711324","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 5","2003","Comedy,Family,Romance"
"14445","tt1711325","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 6","2003","Comedy,Family,Romance"
"14446","tt1711326","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 7","2003","Comedy,Family,Romance"
"14447","tt1711327","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Dans le vercors 8","2003","Comedy,Family,Romance"
"14448","tt1711328","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Cours de langue 1","2003","Comedy,Family,Romance"
"14449","tt1711329","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Cours de langue 2","2003","Comedy,Family,Romance"
"14450","tt1711330","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A Hong-Kong 1","2003","Comedy,Family,Romance"
"14451","tt1711331","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A Hong-Kong 2","2003","Comedy,Family,Romance"
"14452","tt1711332","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A Hong-Kong 3","2003","Comedy,Family,Romance"
"14453","tt1711333","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A Hong-Kong 4","2003","Comedy,Family,Romance"
"14454","tt1711334","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A Hong-Kong 5","2003","Comedy,Family,Romance"
"14455","tt1711335","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A Hong-Kong 6","2003","Comedy,Family,Romance"
"14456","tt1711336","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A Hong-Kong 7","2003","Comedy,Family,Romance"
"14457","tt1711337","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Au drive-in 2","2003","Comedy,Family,Romance"
"14458","tt1711958","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã©cole hÃ´teliÃ¨re 1","2003","Comedy,Family,Romance"
"14459","tt1711959","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã©cole hÃ´teliÃ¨re 2","2003","Comedy,Family,Romance"
"14460","tt1712185","Marion Cotillard","nm0182839","actress","\N","tt2053425,tt1375666,tt0450188,tt2737050","80",2008,"Best actress","La Vie en Rose","France",1975,"short","Lady Blue Shanghai","2010","Drama,Mystery,Romance"
"14461","tt1712187","Robert De Niro","nm0000134","actor","\N","tt0081398,tt0075314,tt0101540,tt0077416","53",1981,"Best actor","Raging Bull","New York",1943,"movie","The Ages of Love","2011","Comedy,Romance"
"14462","tt1712261","Casey Affleck","nm0000729","actor","\N","tt0443680,tt1206543,tt4034228,tt0452623","89",2017,"Best actor","Manchester by the Sa","Massachusetts",1975,"movie","Triple 9","2016","Action,Crime,Thriller"
"14463","tt1712885","Cate Blanchett","nm0000949","actress","\N","tt2402927,tt0167260,tt2334873,tt0127536","86",2014,"Best actress","Blue Jasmine","Australia",1969,"tvEpisode","Episode #1.7","1994","Drama"
"14464","tt1712886","Cate Blanchett","nm0000949","actress","\N","tt2402927,tt0167260,tt2334873,tt0127536","86",2014,"Best actress","Blue Jasmine","Australia",1969,"tvEpisode","Episode #1.8","1994","Drama"
"14465","tt1713134","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","One Shot Kill","2011","Action,Adventure,Crime"
"14466","tt1716309","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 1","2003","Comedy,Family,Romance"
"14467","tt1716310","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 2","2003","Comedy,Family,Romance"
"14468","tt1716311","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 3","2003","Comedy,Family,Romance"
"14469","tt1716312","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 4","2003","Comedy,Family,Romance"
"14470","tt1716313","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 5","2003","Comedy,Family,Romance"
"14471","tt1716314","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 6","2003","Comedy,Family,Romance"
"14472","tt1716315","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 7","2003","Comedy,Family,Romance"
"14473","tt1716316","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 8","2003","Comedy,Family,Romance"
"14474","tt1716317","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","A l'Ã®le Sainte Anne 9","2003","Comedy,Family,Romance"
"14475","tt1716318","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","La demande en mariage","2003","Comedy,Family,Romance"
"14476","tt1716319","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Le banquet","2003","Comedy,Family,Romance"
"14477","tt1716320","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Le mariage","2003","Comedy,Family,Romance"
"14478","tt1716321","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Les prÃ©paratifs du mariage","2003","Comedy,Family,Romance"
"14479","tt1716322","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","NaufragÃ©s 1","2003","Comedy,Family,Romance"
"14480","tt1716323","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","NaufragÃ©s 2","2003","Comedy,Family,Romance"
"14481","tt1716324","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Secouristes 1","2003","Comedy,Family,Romance"
"14482","tt1716325","Jean Dujardin","nm0241121","actor","\N","tt0464913,tt0993846,tt0412535,tt1655442","84",2012,"Best actor","The Artist","France",1972,"tvEpisode","Secouristes 2","2003","Comedy,Family,Romance"
"14483","tt1717291","Forest Whitaker","nm0001845","actor","\N","tt0455590,tt0185183,tt1327773,tt1825683","79",2007,"Best actor","The Last King of Scotland","California",1961,"tvEpisode","Strays","2011","Action,Adventure,Crime"
"14484","tt1718446","George C. Scott","nm0001715","actor","1999","tt0054997,tt0080516,tt0057012,tt0066206","43",1971,"Best actor","Patton","Virginia",1927,"tvEpisode","Episode #1.1","1985","Drama"
"14485","tt1719036","Robert Duvall","nm0000380","actor","\N","tt0118632,tt0316356,tt0078788,tt0068646","56",1984,"Best actor","Tender Mercies","California",1931,"tvMovie","John Brown's Raid","1960","Drama"
"14486","tt1719071","Ellen Burstyn","nm0000995","actress","\N","tt0067328,tt0071115,tt0070047,tt0180093","47",1975,"Best actress","Alice Doesn't Live Here Anymore","Michigan",1932,"movie","Another Happy Day","2011","Comedy,Drama"
"14487","tt1719231","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","Bangers in the House","2011","Comedy,Crime,Drama"
"14488","tt1719838","Kathy Bates","nm0000870","actress","\N","tt0257360,tt0120338,tt0109642,tt0100157","63",1991,"Best actress","Misery","Tennessee",1948,"tvEpisode","Heat of Passion","2011","Comedy,Crime,Drama"
"14489","tt1720516","Jon Voight","nm0000685","actor","\N","tt0068473,tt0089941,tt0118615,tt0064665","51",1979,"Best actor","Coming Home","New York",1938,"tvEpisode","Small Time","\N","Drama"
"14490","tt1723808","Jon Voight","nm0000685","actor","\N","tt0068473,tt0089941,tt0118615,tt0064665","51",1979,"Best actor","Coming Home","New York",1938,"movie","Reagan","\N","Biography,Drama"
