nconst,name,category,actbirthplace,actbirthyear,tconst,movietitle,movieyear,titletype,genres
nm0000215,Susan Sarandon,actress,New York,1946,tt0089645,Mussolini and I,1985,tvMiniSeries,"Biography,Drama,War"
nm0000215,Susan Sarandon,actress,New York,1946,tt4501790,Episode #1.1,1985,tvEpisode,"Biography,Drama,War"
nm0000215,Susan Sarandon,actress,New York,1946,tt4501792,Episode #1.4,1985,tvEpisode,"Biography,Drama,War"
nm0000215,Susan Sarandon,actress,New York,1946,tt4501794,Episode #1.3,1985,tvEpisode,"Biography,Drama,War"
nm0000215,Susan Sarandon,actress,New York,1946,tt4501788,Episode #1.2,1985,tvEpisode,"Biography,Drama,War"
nm0000215,Susan Sarandon,actress,New York,1946,tt0092236,Women of Valor,1986,tvMovie,"Drama,War"
nm0000215,Susan Sarandon,actress,New York,1946,tt0094332,The Witches of Eastwick,1987,movie,"Comedy,Fantasy,Horror"
nm0000215,Susan Sarandon,actress,New York,1946,tt0094812,Bull Durham,1988,movie,"Comedy,Romance,Sport"
nm0000215,Susan Sarandon,actress,New York,1946,tt0096200,Sweet Hearts Dance,1988,movie,"Comedy,Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt0098088,The Monkey Folk,1989,movie,"Documentary,Family"
nm0000215,Susan Sarandon,actress,New York,1946,tt0097613,The January Man,1989,movie,"Action,Comedy,Crime"
nm0000215,Susan Sarandon,actress,New York,1946,tt0103251,White Palace,1990,movie,"Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt0100775,Through the Wire,1990,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0103074,Thelma & Louise,1991,movie,"Adventure,Crime,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0102307,Light Sleeper,1992,movie,"Crime,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0104756,Lorenzo's Oil,1992,movie,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0295851,All-Star 25th Birthday: Stars and Street Forever!,1994,tvSpecial,"Comedy,Family,Music"
nm0000215,Susan Sarandon,actress,New York,1946,tt0110367,Little Women,1994,movie,"Drama,Family,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt0109446,The Client,1994,movie,"Crime,Drama,Mystery"
nm0000215,Susan Sarandon,actress,New York,1946,tt0111088,School of the Americas Assassins,1994,short,Short
nm0000215,Susan Sarandon,actress,New York,1946,tt0111054,Safe Passage,1994,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt0112818,Dead Man Walking,1995,movie,"Crime,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0890143,"One Woman, One Vote",1995,tvEpisode,"Biography,Documentary,History"
nm0000215,Susan Sarandon,actress,New York,1946,tt0117873,Tell the Truth and Run: George Seldes and the American Press,1996,movie,"Biography,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt0144911,Father Roy: Inside the School of Assassins,1996,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0118532,187: Documented,1997,movie,"Documentary,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0226206,The Need to Know,1997,movie,\N
nm0000215,Susan Sarandon,actress,New York,1946,tt0119594,Twilight,1998,movie,"Crime,Drama,Mystery"
nm0000215,Susan Sarandon,actress,New York,1946,tt0354585,For Love of Julian,1998,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0120686,Stepmom,1998,movie,"Comedy,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0171259,Earthly Possessions,1999,tvMovie,"Crime,Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt0149691,Anywhere But Here,1999,movie,"Comedy,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt1683875,Fresco: The Ancient Art of Fresco Comes Alive,1999,tvMovie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0243328,Iditarod: A Far Distant Place,2000,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0265871,This Is What Democracy Looks Like,2000,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0354436,Broken Child,2000,tvMovie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0342982,The Shaman's Apprentice,2001,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0275026,Uphill All the Way,2001,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0825816,Cool Women in History,2001,tvMiniSeries,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0308418,Islamabad: Rock City,2001,tvShort,"Documentary,Music,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt0354599,Ghosts of Attica,2001,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0288203,Rudyland,2001,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0274311,900 Women,2001,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0280460,The Banger Sisters,2002,movie,"Comedy,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0280760,Igby Goes Down,2002,movie,"Comedy,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0493270,Little Miss Spider,2002,short,"Animation,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt0450061,The Next Industrial Revolution,2002,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0179098,Moonlight Mile,2002,movie,"Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt0365026,Burma: Anatomy of Terror,2003,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0287839,Children of Dune,2003,tvMiniSeries,"Adventure,Drama,Fantasy"
nm0000215,Susan Sarandon,actress,New York,1946,tt0352621,The Nazi Officer's Wife,2003,movie,"Documentary,History,War"
nm0000215,Susan Sarandon,actress,New York,1946,tt0360317,What's Going on?,2003,tvSeries,"Documentary,Family"
nm0000215,Susan Sarandon,actress,New York,1946,tt0352426,Ice Bound,2003,tvMovie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt0358135,Shall We Dance,2004,movie,"Comedy,Drama,Music"
nm0000215,Susan Sarandon,actress,New York,1946,tt0375173,Alfie,2004,movie,"Comedy,Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt0383534,Noel,2004,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt0477648,Fragile Hopes from the Killing Fields,2004,short,"Documentary,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt0415083,Journey of the Heart: Henri Nouwen,2004,video,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt2384997,An Empty Place at the Table,2005,short,"Documentary,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt0368709,Elizabethtown,2005,movie,"Comedy,Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt0368222,Romance & Cigarettes,2005,movie,"Comedy,Musical,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt2094121,Sonnet 22,2005,short,"Drama,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt0470732,Bernard and Doris,2006,movie,"Biography,Comedy,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt0800219,Stardust: The Bette Davis Story,2006,tvMovie,"Biography,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt0448564,Irresistible,2006,movie,"Drama,Mystery,Thriller"
nm0000215,Susan Sarandon,actress,New York,1946,tt0762082,Christa McAuliffe: Reach for the Stars,2006,tvMovie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0461770,Enchanted,2007,movie,"Animation,Comedy,Family"
nm0000215,Susan Sarandon,actress,New York,1946,tt0419984,Mr. Woodcock,2007,movie,"Comedy,Romance,Sport"
nm0000215,Susan Sarandon,actress,New York,1946,tt0861704,Emotional Arithmetic,2007,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt1340459,Prometheus Bound: The Epidemic of Hepatitis C,2007,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt0287760,This Child of Mine,2008,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt1032817,Middle of Nowhere,2008,movie,"Comedy,Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt1226232,The Greatest,2009,movie,"Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt6852250,The Lonely Island Feat. Justin Timberlake: Motherlover,2009,video,"Comedy,Music,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt2167536,One Million Strong,2009,short,Short
nm0000215,Susan Sarandon,actress,New York,1946,tt0380510,The Lovely Bones,2009,movie,"Drama,Fantasy,Thriller"
nm0000215,Susan Sarandon,actress,New York,1946,tt1294213,Solitary Man,2009,movie,"Comedy,Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt2697886,See Me,2010,short,"Documentary,Family,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt1188113,Peacock,2010,movie,"Drama,Thriller"
nm0000215,Susan Sarandon,actress,New York,1946,tt1733534,La Mama: An American Nun's Life in a Mexican Prison,2010,video,"Biography,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt1588334,"Jeff, Who Lives at Home",2011,movie,"Comedy,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt1602129,The Miraculous Year,2011,tvMovie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt1791504,Beastie Boys: Fight for Your Right Revisited,2011,short,"Comedy,Music,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt3558380,The Lonely Island Feat. Lady Gaga & Justin Timberlake: 3-Way (the Golden Rule),2011,video,"Music,Musical,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt2319743,A Question of Habit,2011,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt1975114,After the Harvest: Fighting Hunger in the Coffeelands,2011,short,"Documentary,News,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt2322244,Dishonored,2012,videoGame,"Action,Adventure,Fantasy"
nm0000215,Susan Sarandon,actress,New York,1946,tt1232200,That's My Boy,2012,movie,Comedy
nm0000215,Susan Sarandon,actress,New York,1946,tt1764183,Arbitrage,2012,movie,"Drama,Thriller"
nm0000215,Susan Sarandon,actress,New York,1946,tt1990314,Robot & Frank,2012,movie,"Comedy,Crime,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt1941541,Greenwich Village: Music That Defined a Generation,2012,movie,"Documentary,Music"
nm0000215,Susan Sarandon,actress,New York,1946,tt0882977,Snitch,2013,movie,"Action,Drama,Thriller"
nm0000215,Susan Sarandon,actress,New York,1946,tt3176456,Trailblazers in Habits,2013,movie,"Documentary,History"
nm0000215,Susan Sarandon,actress,New York,1946,tt1560959,Irwin & Fran,2013,movie,"Biography,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt2103254,Tammy,2014,movie,"Comedy,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt1666335,The Calling,2014,movie,"Drama,Thriller"
nm0000215,Susan Sarandon,actress,New York,1946,tt3614826,Innocence and the Intern,2014,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt9515980,Tammy: Mindless Chat-O-Rama,2014,short,"Comedy,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt3642960,Rough Justice in the Big Easy,2014,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt3614854,Blood & Water,2014,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt3602046,Death Row Stories,2014,tvSeries,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt4158624,3 Generations,2015,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt5895732,The Crossing,2015,short,Short
nm0000215,Susan Sarandon,actress,New York,1946,tt4142986,Part 1,2015,tvEpisode,Biography
nm0000215,Susan Sarandon,actress,New York,1946,tt4501454,The Meddler,2015,movie,"Comedy,Drama,Romance"
nm0000215,Susan Sarandon,actress,New York,1946,tt4236352,Part 2,2015,tvEpisode,Biography
nm0000215,Susan Sarandon,actress,New York,1946,tt4067076,The Secret Life of Marilyn Monroe,2015,tvMiniSeries,Biography
nm0000215,Susan Sarandon,actress,New York,1946,tt5449862,Saving Jamaica Bay,2016,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt5124240,Calamity and Jane,2016,tvMovie,"Action,Adventure,Animation"
nm0000215,Susan Sarandon,actress,New York,1946,tt4173614,Ace the Case,2016,movie,"Family,Mystery"
nm0000215,Susan Sarandon,actress,New York,1946,tt7410174,"O, the Helenists...",2017,tvEpisode,"Action,Adventure,Animation"
nm0000215,Susan Sarandon,actress,New York,1946,tt7343832,Neo Yokio,2017,tvSeries,"Action,Adventure,Animation"
nm0000215,Susan Sarandon,actress,New York,1946,tt7996280,Jay-Z: Legacy,2017,short,"Drama,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt5718952,You Mean All This Time We Could Have Been Friends?,2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt5718954,The Other Woman,2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt5720478,Abandoned!,2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt7410168,A Pop Star of Infinite Elegance,2017,tvEpisode,"Action,Adventure,Animation"
nm0000215,Susan Sarandon,actress,New York,1946,tt7410178,Hamptons Water Magic,2017,tvEpisode,"Action,Adventure,Animation"
nm0000215,Susan Sarandon,actress,New York,1946,tt5720476,Hagsploitation,2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt1984119,Feud: Bette and Joan,2017,tvMiniSeries,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt5719564,Mommie Dearest,2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt5718950,Pilot,2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt5720472,And the Winner Is... (The Oscars of 1963),2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt7410312,"The Russians? Exactly, the Soviets.",2017,tvEpisode,"Action,Adventure,Animation"
nm0000215,Susan Sarandon,actress,New York,1946,tt5720470,"More, or Less",2017,tvEpisode,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt7410172,I'm Starting to Think Neo Yokio's Not the Greatest City in the World,2017,tvEpisode,"Action,Adventure,Animation"
nm0000215,Susan Sarandon,actress,New York,1946,tt8115614,Love Kills,2018,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt8115620,Feds vs. Outlaws,2018,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt8212080,Family Lies,2018,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt4042818,The Death & Life of John F. Donovan,2018,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt8274438,Mississippi Mother,2018,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt4323370,Survivors Guide To Prison,2018,movie,Documentary
nm0000215,Susan Sarandon,actress,New York,1946,tt6388074,Viper Club,2018,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt8212068,Snitch Work,2018,tvEpisode,"Crime,Documentary"
nm0000215,Susan Sarandon,actress,New York,1946,tt5974030,The Jesus Rolls,2019,movie,"Comedy,Crime,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt10568438,Roger Vivier's Jewels to Shoes,2019,short,Short
nm0000215,Susan Sarandon,actress,New York,1946,tt9893604,Anniversary,2019,tvEpisode,Comedy
nm0000215,Susan Sarandon,actress,New York,1946,tt8717446,Blackbird,2019,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt13368708,Julia Stone: Dance,2020,video,"Music,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt10839378,Red Bird Lane,2021,tvMovie,"Drama,Horror"
nm0000215,Susan Sarandon,actress,New York,1946,tt13450612,Dark Air with Terry Carnation,2021,tvSeries,Comedy
nm0000215,Susan Sarandon,actress,New York,1946,tt14673560,Ride the Eagle,2021,movie,"Comedy,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt13528690,La Danse,2021,short,"Music,Romance,Short"
nm0000215,Susan Sarandon,actress,New York,1946,tt4063092,Butterfly in the Typewriter,,movie,"Biography,Drama"
nm0000215,Susan Sarandon,actress,New York,1946,tt8429474,Tunnels,,movie,Drama
nm0000215,Susan Sarandon,actress,New York,1946,tt1967570,Pitchfork,,movie,"Drama,Thriller"
nm0000215,Susan Sarandon,actress,New York,1946,tt2403433,Still of Night,,movie,Thriller
nm0000215,Susan Sarandon,actress,New York,1946,tt10121052,Bad Moms' Moms,,movie,Comedy
nm0000215,Susan Sarandon,actress,New York,1946,tt0746176,Child Labor in Brazil,,tvEpisode,"Documentary,Family"
nm0000215,Susan Sarandon,actress,New York,1946,tt3631618,Slipping Away,,short,"Short,Thriller"
nm0000158,Tom Hanks,actor,California,1956,tt0530454,Loathe Thy Neighbor,1980,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530456,"My Brother, My Sister, Myself",1980,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530455,Macho Man,1980,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0080202,Bosom Buddies,1980,tvSeries,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530461,Pilot,1980,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0789875,Cahoots,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530444,Amy's Career,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530472,There's No Business...,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530459,Only the Lonely,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530452,Kip Quits,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530463,On the Road to Monte Carlo,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530445,Beauty and the Beasts,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530474,WaterBalloonGate,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530462,Revenge,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530464,Sonny Boy,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530453,Kip and Sonny's Date,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530467,Reunion,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530458,"One for You, One for Me",1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530460,"Other Than That, She's a Wonderful Person",1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530443,All You Need Is Love,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0789878,The Rewrite,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530446,Best Friends,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530475,What Price Glory?,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530450,How Great Thou Art,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530468,The Show Must Go On,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530448,Gotta Dance,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530466,The Hospital,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530470,The Truth and Other Lies,1981,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0789877,Not the Last Picture Show,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530465,The Grandfather,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0084314,Mazes and Monsters,1982,tvMovie,"Drama,Fantasy"
nm0000158,Tom Hanks,actor,California,1956,tt0530447,Cablevision,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530471,The Way Kip and Henry Were,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530451,Kip Off the Old Block,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530449,Hildy's Dirt Nap,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530469,The Slightly Illustrated Man,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530457,"Not with My Sister, You Pig",1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530473,Two Percent Solution,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0530476,Who's on Thirst?,1982,tvEpisode,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0088161,Splash,1984,movie,"Comedy,Fantasy,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0086927,Bachelor Party,1984,movie,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0090274,Volunteers,1985,movie,"Adventure,Comedy"
nm0000158,Tom Hanks,actor,California,1956,tt0089543,The Man with One Red Shoe,1985,movie,"Comedy,Thriller"
nm0000158,Tom Hanks,actor,California,1956,tt0091653,Nothing in Common,1986,movie,"Comedy,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0091541,The Money Pit,1986,movie,Comedy
nm0000158,Tom Hanks,actor,California,1956,tt0091019,Every Time We Say Goodbye,1986,movie,"Drama,Romance,War"
nm0000158,Tom Hanks,actor,California,1956,tt11885402,Dan Aykroyd and Tom Hanks: City of Crime,1987,video,"Comedy,Music,Short"
nm0000158,Tom Hanks,actor,California,1956,tt0092925,Dragnet,1987,movie,"Comedy,Crime"
nm0000158,Tom Hanks,actor,California,1956,tt0094737,Big,1988,movie,"Comedy,Drama,Fantasy"
nm0000158,Tom Hanks,actor,California,1956,tt0095927,Punchline,1988,movie,"Comedy,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0098536,Turner & Hooch,1989,movie,"Comedy,Crime,Drama"
nm0000158,Tom Hanks,actor,California,1956,tt0096734,The 'Burbs,1989,movie,"Comedy,Mystery,Thriller"
nm0000158,Tom Hanks,actor,California,1956,tt0099165,The Bonfire of the Vanities,1990,movie,"Comedy,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0099892,Joe Versus the Volcano,1990,movie,"Comedy,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0716868,None But the Lonely Heart,1992,tvEpisode,"Comedy,Crime,Fantasy"
nm0000158,Tom Hanks,actor,California,1956,tt0104694,A League of Their Own,1992,movie,"Comedy,Drama,Sport"
nm0000158,Tom Hanks,actor,California,1956,tt0107818,Philadelphia,1993,movie,Drama
nm0000158,Tom Hanks,actor,California,1956,tt0108160,Sleepless in Seattle,1993,movie,"Comedy,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0109830,Forrest Gump,1994,movie,"Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt7116194,Bruce Springsteen: Streets of Philadelphia,1994,video,"Music,Short"
nm0000158,Tom Hanks,actor,California,1956,tt0112384,Apollo 13,1995,movie,"Adventure,Drama,History"
nm0000158,Tom Hanks,actor,California,1956,tt0114709,Toy Story,1995,movie,"Adventure,Animation,Comedy"
nm0000158,Tom Hanks,actor,California,1956,tt2650254,The Making of Apollo 13,1995,short,"Documentary,Short"
nm0000158,Tom Hanks,actor,California,1956,tt0117887,That Thing You Do!,1996,movie,"Comedy,Drama,Music"
nm0000158,Tom Hanks,actor,California,1956,tt0120815,Saving Private Ryan,1998,movie,"Drama,War"
nm0000158,Tom Hanks,actor,California,1956,tt0128853,You've Got Mail,1998,movie,"Comedy,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0120689,The Green Mile,1999,movie,"Crime,Drama,Fantasy"
nm0000158,Tom Hanks,actor,California,1956,tt0120363,Toy Story 2,1999,movie,"Adventure,Animation,Comedy"
nm0000158,Tom Hanks,actor,California,1956,tt0162222,Cast Away,2000,movie,"Adventure,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0257044,Road to Perdition,2002,movie,"Crime,Drama,Thriller"
nm0000158,Tom Hanks,actor,California,1956,tt0264464,Catch Me If You Can,2002,movie,"Biography,Crime,Drama"
nm0000158,Tom Hanks,actor,California,1956,tt0361185,Freedom: A History of US,2003,tvSeries,"Documentary,History"
nm0000158,Tom Hanks,actor,California,1956,tt0382744,Horatio's Drive: America's First Road Trip,2003,tvMovie,"Adventure,Documentary,History"
nm0000158,Tom Hanks,actor,California,1956,tt0338348,The Polar Express,2004,movie,"Adventure,Animation,Comedy"
nm0000158,Tom Hanks,actor,California,1956,tt0362227,The Terminal,2004,movie,"Comedy,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt0335245,The Ladykillers,2004,movie,"Comedy,Crime,Thriller"
nm0000158,Tom Hanks,actor,California,1956,tt0401623,Magnificent Desolation: Walking on the Moon,2005,short,"Animation,Documentary,Short"
nm0000158,Tom Hanks,actor,California,1956,tt0382625,The Da Vinci Code,2006,movie,"Mystery,Thriller"
nm0000158,Tom Hanks,actor,California,1956,tt0472062,Charlie Wilson's War,2007,movie,"Biography,Comedy,Drama"
nm0000158,Tom Hanks,actor,California,1956,tt0996994,The War,2007,tvMiniSeries,"Documentary,History,War"
nm0000158,Tom Hanks,actor,California,1956,tt0460810,The Great Buck Howard,2008,movie,"Adventure,Comedy,Drama"
nm0000158,Tom Hanks,actor,California,1956,tt1543117,Episode #17.26,2009,tvEpisode,"Comedy,Music,Talk-Show"
nm0000158,Tom Hanks,actor,California,1956,tt0808151,Angels & Demons,2009,movie,"Action,Mystery,Thriller"
nm0000158,Tom Hanks,actor,California,1956,tt0435761,Toy Story 3,2010,movie,"Adventure,Animation,Comedy"
nm0000158,Tom Hanks,actor,California,1956,tt0477302,Extremely Loud & Incredibly Close,2011,movie,"Adventure,Drama,Mystery"
nm0000158,Tom Hanks,actor,California,1956,tt1850374,Toy Story Toons: Hawaiian Vacation,2011,short,"Animation,Comedy,Family"
nm0000158,Tom Hanks,actor,California,1956,tt2033372,Toy Story Toons: Small Fry,2011,short,"Animation,Comedy,Family"
nm0000158,Tom Hanks,actor,California,1956,tt2057457,Rebuild,2011,short,"Documentary,Short"
nm0000158,Tom Hanks,actor,California,1956,tt1979090,Leroy Petry,2011,tvEpisode,"Comedy,News,Talk-Show"
nm0000158,Tom Hanks,actor,California,1956,tt1583420,Larry Crowne,2011,movie,"Comedy,Drama,Romance"
nm0000158,Tom Hanks,actor,California,1956,tt2057375,Boatlift,2011,short,"Adventure,Documentary,Drama"
nm0000158,Tom Hanks,actor,California,1956,tt1746961,Electric City,2012,tvSeries,"Action,Animation,Drama"
nm0000158,Tom Hanks,actor,California,1956,tt1371111,Cloud Atlas,2012,movie,"Action,Drama,Mystery"
nm0000158,Tom Hanks,actor,California,1956,tt2340678,Toy Story Toons: Partysaurus Rex,2012,short,"Animation,Comedy,Family"
nm0000158,Tom Hanks,actor,California,1956,tt2446040,Toy Story of Terror,2013,tvShort,"Adventure,Animation,Comedy"
nm0000158,Tom Hanks,actor,California,1956,tt2140373,Saving Mr. Banks,2013,movie,"Biography,Comedy,Drama"
